a
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5000124458309211
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03846880638609077
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.15467859615306764
0.0
0.0
0.0
0.0
0.07635833575315143
0.0
0.0
0.0
0.0
0.0
0.06456920319255682
0.28063679321267965
0.0
0.0
0.0
0.0
0.0
0.547736565244967
0.0
0.11109961173134007
0.1609436387099895
0.06375884895944486
0.0
0.0
0.0
0.23124260368161711
0.3959704873618118
0.22721201534884658
0.07153707854794186
0.0
0.0
0.3055877224370501
